X,Y,med_indicator,chip_indicator,Specialty_keys,BOD_Formatted_Name,Latitude,Longitude,CensusYear,CensusTract,CensusCountyFips,CensusStateFips,CensusTract100,CensusStateFips2,State_county_tract
40.42293749,-104.734164,1,0,general,Artesha LaMichelle Porter,40.4236387,-104.7342315,TwoThousandTen,13,123,8,1300,8,8123001300
39.5887725,-104.9884009,1,0,general,Tony D Hong,39.5890339,-104.9886842,TwoThousandTen,56.24,5,8,5624,8,8005005624
39.61332747,-104.990751,1,0,general,Brent Charles Mowery,39.6135411,-104.9907209,TwoThousandTen,66.01,5,8,6601,8,8005006601
39.74808552,-105.0813747,1,0,general,Phuc Minh Nguyen,39.74809229,-105.0800656,TwoThousandTen,114.02,59,8,11402,8,8059011402
39.52918898,-104.7648971,1,0,general,Terri Ann Gillespie,39.5291698,-104.7657814,TwoThousandTen,139.04,35,8,13904,8,8035013904
40.01695984,-105.2736155,1,0,general,Brian Neal Carter,40.0167609,-105.2735504,TwoThousandTen,122.04,13,8,12204,8,8013012204
39.71611846,-105.0533062,1,0,general,Khiem Duy Hoang-Xuan,39.71845695,-105.0536955,TwoThousandTen,116.02,59,8,11602,8,8059011602
39.88538449,-104.8286424,1,0,general,Lawrence Musanje,39.8857561,-104.8284679,TwoThousandTen,85.39,1,8,8539,8,8001008539
39.68168349,-105.0249948,1,0,general,Hoang Thai Nguyen,39.6816535,-105.0240941,TwoThousandTen,156,31,8,15600,8,8031015600
39.71104754,-105.0724125,1,0,general,Nathan Garth Eames,39.71057888,-105.0724116,TwoThousandTen,118.05,59,8,11805,8,8059011805
38.77555892,-104.8171218,1,0,general,Shannon Dobelbower Roberts,38.77508464,-104.8180377,TwoThousandTen,33.05,41,8,3304,8,8041003305
38.48932915,-107.8916965,1,0,general,Brian Joseph Hanson,38.4895239,-107.8909333,TwoThousandTen,9663,85,8,966300,8,8085966300
39.74808552,-105.0813747,1,0,general,Eugene Liu,39.74809229,-105.0800656,TwoThousandTen,114.02,59,8,11402,8,8059011402
39.75179132,-105.0032602,1,0,general,Kylee Kathryn Brightside,39.7516124,-105.0035207,TwoThousandTen,17.01,31,8,1701,8,8031001701
40.01695984,-105.2736155,1,0,general,Justin Ford Becerra,40.0167609,-105.2735504,TwoThousandTen,122.04,13,8,12204,8,8013012204
39.76906494,-105.0451278,1,0,general,David Edward Garmire,39.7690872,-105.044774,TwoThousandTen,3.02,31,8,302,8,8031000302
39.75522125,-104.9761151,1,0,general,Niccole Rae Brownfield,39.7556443,-104.9756291,TwoThousandTen,24.03,31,8,2403,8,8031002403
38.93875768,-104.6092794,1,0,general,Chad Joseph Murdock,38.9389988,-104.6097899,TwoThousandTen,51.04,41,8,5104,8,8041005104
39.87050158,-104.979999,1,0,general,Carly Marie Topley,39.8693949,-104.9793948,TwoThousandTen,92.03,1,8,9203,8,8001009203
40.56057933,-105.0961487,1,0,general,Lindsey Louise Cosper,40.5609273,-105.0968322,TwoThousandTen,11.1,69,8,1110,8,8069001110
39.69413635,-104.895106,1,0,general,Neda Karami,39.6946572,-104.8942532,TwoThousandTen,868,5,8,86800,8,8005086800
38.85719539,-104.7215813,1,0,general,Nathanael David Bannon,38.85718536,-104.7214069,TwoThousandTen,59,41,8,5900,8,8041005900
39.7514477,-104.9875987,1,0,general,Nathan James Becker,39.7516213,-104.9878297,TwoThousandTen,16,31,8,1600,8,8031001600
39.98705659,-105.1334096,1,0,general,Molly Tomsyck Johnson,39.9875678,-105.1326289,TwoThousandTen,130.03,13,8,13003,8,8013013003
39.98363048,-104.799753,1,0,general,Catarina Stigliani Krutsinger,39.9826949,-104.7997434,TwoThousandTen,86.05,1,8,8605,8,8001008605
39.76669266,-104.9741248,1,0,general,Alexandra Wilson Bassett,39.7667827,-104.9739948,TwoThousandTen,16,31,8,1600,8,8031001600
39.72566931,-104.8216792,1,0,general,Yasamin Kasiri,39.7262851,-104.8220663,TwoThousandTen,818,5,8,81800,8,8005081800
39.727305,-104.9903162,1,0,general,Derya F Redelius,39.7282851,-104.990525,TwoThousandTen,18,31,8,1800,8,8031001800
39.67767,-104.8100462,1,0,general,Richard Carl Doerhoff,39.6776681,-104.8103458,TwoThousandTen,814,5,8,81400,8,8005081400
39.81281351,-105.1216235,1,0,general,Fatima Kazi,39.8135281,-105.1216637,TwoThousandTen,103.03,59,8,10303,8,8059010303
39.93021764,-105.0153706,1,0,general,Lonnie Lewis Mcmurtrey,39.9306082,-105.014871,TwoThousandTen,601,1,8,60100,8,8001060100
39.65228874,-105.349824,1,0,general,Justin William Cathers,39.65310785,-105.3507964,TwoThousandTen,98.48,59,8,9848,8,8059009848
39.72566931,-104.8216792,1,0,general,Chiyon Choe,39.7262851,-104.8220663,TwoThousandTen,818,5,8,81800,8,8005081800
39.66887683,-104.8284762,1,0,general,Brian Charles Ley,39.6687287,-104.8288704,TwoThousandTen,814,5,8,81400,8,8005081400
40.15971051,-104.9722732,1,0,general,John Leonard Adams,40.1599858,-104.9722694,TwoThousandTen,20.19,123,8,2019,8,8123002019
39.74006151,-104.9152722,1,0,general,Symone Nataya Webley,39.7396103,-104.9152728,TwoThousandTen,43.04,31,8,4304,8,8031004304
39.7467639,-105.2116372,1,0,general,Timothy John Wachuta,39.74704874,-105.2117763,TwoThousandTen,100,59,8,10000,8,8059010000
39.84094699,-105.0819873,1,0,general,Brian Elliott,39.8410198,-105.0824372,TwoThousandTen,102.06,59,8,10206,8,8059010206
39.74365703,-104.8368207,1,0,general,Debora Chelsky Roubal,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.64380596,-106.5945099,1,0,general,Richard Mark Maguire,39.6434899,-106.5942676,TwoThousandTen,4.02,37,8,401,8,8037000401
39.8126485,-105.137171,1,0,general,Neil G Zimmet,39.81262774,-105.1370985,TwoThousandTen,103.06,59,8,10306,8,8059010306
37.34792161,-108.583769,1,0,general,William Paul Redwood,37.3479305,-108.5834833,TwoThousandTen,9694,83,8,969400,8,8083969400
38.22927316,-104.6633185,1,0,general,Tina Louise Skinner,38.2291953,-104.6636167,TwoThousandTen,28.01,101,8,2801,8,8101002801
38.84755117,-104.7223386,1,0,general,Nicole Renee Hartmann,38.847502,-104.722006,TwoThousandTen,59,41,8,5900,8,8041005900
39.07732853,-108.5647905,1,0,general,Benjamin J Brown,39.0771143,-108.5648921,TwoThousandTen,3,77,8,300,8,8077000300
39.796794,-105.1379743,1,0,general,Christopher J Gillette,39.7970003,-105.1371486,TwoThousandTen,103.08,59,8,10308,8,8059010308
39.60915296,-105.1451486,1,0,general,Kimanh Kennelly,39.6091165,-105.1459365,TwoThousandTen,120.44,59,8,12044,8,8059012044
39.98363048,-104.799753,1,0,general,Charanjit Kaur Gill,39.9826949,-104.7997434,TwoThousandTen,86.05,1,8,8605,8,8001008605
39.683916,-105.0250992,1,0,general,Victor Eduardo Perez,39.6839265,-105.0254253,TwoThousandTen,46.02,31,8,4602,8,8031004602
39.82424102,-104.9873927,1,0,general,Allison Marie Jung,39.8267184,-104.9872793,TwoThousandTen,95.53,1,8,9553,8,8001009553
40.18068445,-105.102407,1,0,general,Kaitlyn Marie Delancey,40.18062177,-105.1023136,TwoThousandTen,135.03,13,8,13503,8,8013013503
39.71889,-104.9485473,1,0,general,Lisa Anne Greenstein,39.7188944,-104.9482537,TwoThousandTen,38,31,8,3800,8,8031003800
40.38250473,-105.0979773,1,0,general,Vien Xuan Tran,40.3829517,-105.09841,TwoThousandTen,20.05,69,8,2005,8,8069002005
39.6239995,-104.8936005,1,0,general,Lawrence Michael Kuljis,39.623328,-104.893573,TwoThousandTen,68.58,5,8,6858,8,8005006858
39.57012836,-104.9874261,1,0,general,Jason Lorenzo Blanchard,39.5700474,-104.9878396,TwoThousandTen,56.32,5,8,5632,8,8005005632
39.74365703,-104.8368207,1,0,general,John Thomas Raabe,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.74365703,-104.8368207,1,0,general,Sonia Ines Gallego-Cubillos,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
38.25639907,-104.6244939,1,0,general,Thomas Vidal Autobee,38.2565192,-104.624342,TwoThousandTen,19,101,8,1900,8,8101001900
39.98074353,-105.2463596,1,0,general,Lisa Phillips,39.9810339,-105.2464061,TwoThousandTen,125.09,13,8,12509,8,8013012509
39.74365703,-104.8368207,1,0,general,Andrew Lloyd Ricci,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.74005052,-104.9266215,1,0,general,Ryan Woodbury Wilkinson,39.7397924,-104.9266184,TwoThousandTen,43.02,31,8,4302,8,8031004302
37.76502648,-108.9135,1,0,general,Jordan Val Kofoed,37.765055,-108.9117408,TwoThousandTen,1,33,8,100,8,8033000100
39.76906494,-105.0451278,1,0,general,Robert Bruce Unrath,39.7690872,-105.044774,TwoThousandTen,3.02,31,8,302,8,8031000302
40.57492483,-105.0578568,1,0,general,Alois Karl Tripam,40.5749253,-105.057429,TwoThousandTen,8.02,69,8,802,8,8069000802
38.84429816,-104.8229158,1,0,general,Leopoldo Rodriguez,38.8442841,-104.8224829,TwoThousandTen,16,41,8,1600,8,8041001600
39.74365703,-104.8368207,1,0,general,Kenneth S Peters,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.698505,-104.8471478,1,0,general,Daegan Brent Orr,39.6985888,-104.84685,TwoThousandTen,808,5,8,80800,8,8005080800
39.7514477,-104.9875987,1,0,general,Michael Milos,39.7516213,-104.9878297,TwoThousandTen,16,31,8,1600,8,8031001600
38.84755117,-104.7223386,1,0,general,Ryan Thiel Tyng,38.847502,-104.722006,TwoThousandTen,59,41,8,5900,8,8041005900
40.0186085,-105.2630671,1,0,general,Elias Lee Hanosh,40.0186267,-105.2623366,TwoThousandTen,122.02,13,8,12202,8,8013012202
39.98269827,-105.0905689,1,0,general,An Thi Nguyen,39.9826509,-105.0911179,TwoThousandTen,609,13,8,60900,8,8013060900
40.01277646,-105.1301044,1,0,general,Liza Ruiz DePetrillo,40.01320403,-105.1301424,TwoThousandTen,129.03,13,8,12903,8,8013012903
38.33168279,-104.743411,1,0,general,Mark Charles Blaskovich,38.3316438,-104.7429282,TwoThousandTen,29.12,101,8,2912,8,8101002912
38.94495744,-104.7742342,1,0,general,Brian Anthony Buccellato,38.9451911,-104.7746191,TwoThousandTen,39.06,41,8,3906,8,8041003906
39.74113735,-104.8366043,1,0,general,Katherine Leong Chin,39.742127,-104.8352452,TwoThousandTen,81,1,8,8100,8,8001008100
39.76381575,-104.978591,1,0,general,Joeseph Mathew Potter,39.7638826,-104.9786729,TwoThousandTen,16,31,8,1600,8,8031001600
39.75179132,-105.0032602,1,0,general,Robert Carpenter,39.7516124,-105.0035207,TwoThousandTen,17.01,31,8,1701,8,8031001701
38.79722636,-104.7577278,1,0,general,Micah Arlington Pope,38.79802539,-104.7576571,TwoThousandTen,54,41,8,5400,8,8041005400
38.80770275,-104.8221591,1,0,general,Navid Rahimpour,38.80781632,-104.8221859,TwoThousandTen,29,41,8,2900,8,8041002900
39.69668551,-104.8571505,1,0,general,Henry Donguk Ahn,39.6971784,-104.8570936,TwoThousandTen,801,5,8,80100,8,8005080100
40.16424252,-105.1024966,1,0,general,Bruce Edwin Howell,40.1642749,-105.1019604,TwoThousandTen,134.01,13,8,13401,8,8013013401
39.98363048,-104.799753,1,0,general,Jody Ann Davis,39.9826949,-104.7997434,TwoThousandTen,86.05,1,8,8605,8,8001008605
39.75106919,-104.986263,1,0,general,Daniel Guerin Dwyer,39.7510046,-104.9861591,TwoThousandTen,24.03,31,8,2403,8,8031002403
38.45043246,-105.239133,1,0,general,Gregory Edward Micheli,38.4506707,-105.2391398,TwoThousandTen,9786,43,8,978600,8,8043978600
38.48491128,-107.8688581,1,0,general,Daniel Cordell Hatch,38.4850699,-107.8690561,TwoThousandTen,9663,85,8,966300,8,8085966300
39.841497,-105.0532177,1,0,general,Ryan Ty Mangrum,39.8415486,-105.0529063,TwoThousandTen,96.03,1,8,9603,8,8001009603
39.69757736,-104.8192168,1,0,general,Nicholas Mills Sigman,39.6975871,-104.817257,TwoThousandTen,811,5,8,81100,8,8005081100
38.82677646,-104.7864219,1,0,general,Paul Joseph Lombardi,38.8269582,-104.7871331,TwoThousandTen,21.01,41,8,2101,8,8041002101
39.72566931,-104.8216792,1,0,general,Matthew Daniel Carraway,39.7262851,-104.8220663,TwoThousandTen,818,5,8,81800,8,8005081800
38.79159299,-104.7945,1,0,general,Matthew Tyler Wood,38.7993904,-104.7944933,TwoThousandTen,28,41,8,2800,8,8041002800
39.09192048,-108.583721,1,0,general,Alan Max Jones,39.0922539,-108.5835975,TwoThousandTen,10.02,77,8,1002,8,8077001002
39.98269827,-105.0905689,1,0,general,Gregory Bennett Grossman,39.9826509,-105.0911179,TwoThousandTen,609,13,8,60900,8,8013060900
38.48932915,-107.8916965,1,0,general,Stephen J Schiffer,38.4895239,-107.8909333,TwoThousandTen,9663,85,8,966300,8,8085966300
39.76944299,-104.9597042,1,0,general,Jodi Lynn Lampert,39.7694557,-104.9592646,TwoThousandTen,36.02,31,8,3602,8,8031003602
39.85535227,-105.0817714,1,0,general,Joseph Calvin Parsons,39.82647427,-105.0632717,TwoThousandTen,102.08,59,8,10208,8,8059010208
39.85535227,-105.0817714,1,0,general,Joseph Rollin Parsons,39.82647427,-105.0632717,TwoThousandTen,102.08,59,8,10208,8,8059010208
39.9723085,-104.7586905,1,0,general,Ian James Paisley,39.9713073,-104.7588837,TwoThousandTen,85.23,1,8,8523,8,8001008523
39.09304924,-104.8369165,1,0,general,Christopher Joseph Hasselback,39.09280046,-104.8183128,TwoThousandTen,74,41,8,7400,8,8041007400
40.55257452,-105.0834143,1,0,general,Gregory Lyle Obermann,40.5522404,-105.0831598,TwoThousandTen,11.06,69,8,1106,8,8069001106
39.75522125,-104.9761151,1,0,general,Amir Ali Jafari,39.7556443,-104.9756291,TwoThousandTen,24.03,31,8,2403,8,8031002403
38.79722636,-104.7577278,1,0,general,Sara Elizabeth Maas,38.79802539,-104.7576571,TwoThousandTen,54,41,8,5400,8,8041005400
39.76906494,-105.0451278,1,0,general,Evan Daniel Gaubatz,39.7690872,-105.044774,TwoThousandTen,3.02,31,8,302,8,8031000302
39.72841538,-104.8472899,1,0,general,Lucas Son Nguyen,39.7277491,-104.8476929,TwoThousandTen,74,5,8,7400,8,8005007400
39.71053769,-105.0768877,1,0,general,Shaheen M Shafagh,39.71055487,-105.0772362,TwoThousandTen,118.05,59,8,11805,8,8059011805
39.571389,-104.9873343,1,0,general,Alexandra Marie Blomquist,39.5713634,-104.9868281,TwoThousandTen,56.32,5,8,5632,8,8005005632
39.74822952,-104.8775183,1,0,general,Kaziwa Omer Ibrahim,39.7483404,-104.8772466,TwoThousandTen,79,1,8,7900,8,8001007900
38.23201069,-104.6246304,1,0,general,James Milton Mobley,38.2320622,-104.6241691,TwoThousandTen,23,101,8,2300,8,8101002300
39.65484951,-104.9968035,1,0,general,Thomas Charles Reed,39.6544403,-104.9970388,TwoThousandTen,57,5,8,5700,8,8005005700
40.57492483,-105.0578568,1,0,general,Douglas Peter Haschke,40.5749253,-105.057429,TwoThousandTen,8.02,69,8,802,8,8069000802
39.74365703,-104.8368207,1,0,general,Danny Abboud,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.94461193,-104.9403904,1,0,general,Jarum Michael Boyer,39.9444981,-104.9422554,TwoThousandTen,85.44,1,8,8544,8,8001008544
39.80502619,-105.1069385,1,0,general,Lorin Bernard Creer,39.8049511,-105.1073373,TwoThousandTen,103.07,59,8,10307,8,8059010307
39.76380448,-104.7755205,1,0,general,Andre Marque Gillespie,39.7648596,-104.7755346,TwoThousandTen,83.09,1,8,8309,8,8001008309
39.09113986,-108.5579459,1,0,general,Kelli Holderbaum McWilliams,39.0908068,-108.5586129,TwoThousandTen,5,77,8,500,8,8077000500
39.62429153,-105.1296728,1,0,general,Tam T Than,39.6247102,-105.1300463,TwoThousandTen,120.39,59,8,12039,8,8059012039
39.67767,-104.8100462,1,0,general,Zoulfia Magaril,39.6776681,-104.8103458,TwoThousandTen,814,5,8,81400,8,8005081400
37.47512304,-105.8912302,1,0,general,Aimee Louise Martinez,37.47573775,-105.8906432,TwoThousandTen,9602,3,8,960200,8,8003960200
39.42797811,-104.9018686,1,0,general,Larry Travis Haws,39.4272521,-104.9012484,TwoThousandTen,141.23,35,8,14122,8,8035014122
39.98363048,-104.799753,1,0,general,Allison Lee Gorab,39.9826949,-104.7997434,TwoThousandTen,86.05,1,8,8605,8,8001008605
39.56655599,-104.9074695,1,0,general,Murray Kimball Jacobs,39.5669097,-104.9075213,TwoThousandTen,67.08,5,8,6708,8,8005006708
38.52380678,-106.0177889,1,0,general,Brent Patrick Sites,38.52311837,-106.0206905,TwoThousandTen,2,15,8,200,8,8015000200
40.70010577,-105.0005182,1,0,general,Boone Thomas Brewer,40.70000442,-105.0005316,TwoThousandTen,25.02,69,8,2502,8,8069002502
38.87742486,-104.7571895,1,0,general,Eric Lee Walker,38.8772136,-104.7581948,TwoThousandTen,1.01,41,8,101,8,8041000101
38.06855622,-102.6111317,1,0,general,Sonia Grewal,38.06888967,-102.6103494,TwoThousandTen,7,99,8,700,8,8099000700
39.70820842,-105.1347335,1,0,general,Stephanie Kay Paswaters,39.70862421,-105.1355085,TwoThousandTen,117.23,59,8,11723,8,8059011723
39.71990162,-105.1325476,1,0,general,Angelica Maria Damian,39.71988763,-105.133308,TwoThousandTen,117.32,59,8,11732,8,8059011732
40.43505453,-104.6955144,1,0,general,Nicholas Theodore Gagner,40.4347893,-104.6952753,TwoThousandTen,6,123,8,600,8,8123000600
39.69367538,-104.7909183,1,0,general,Dafne I Ellis,39.6939088,-104.7894061,TwoThousandTen,827,5,8,82700,8,8005082700
39.74276703,-104.9535997,1,0,general,Adriana Marisol Zuniga Paguio,39.7426291,-104.9539133,TwoThousandTen,37.01,31,8,3701,8,8031003701
39.698505,-104.8471478,1,0,general,William Blake Harber,39.6985888,-104.84685,TwoThousandTen,808,5,8,80800,8,8005080800
39.74502583,-104.9622078,1,0,general,Timothy L Gutierrez JR,39.7450322,-104.9618818,TwoThousandTen,31.02,31,8,3102,8,8031003102
39.69413635,-104.895106,1,0,general,Richard Foster Worley,39.6946572,-104.8942532,TwoThousandTen,868,5,8,86800,8,8005086800
39.75522125,-104.9761151,1,0,general,Troy Anjanette Bybee,39.7556443,-104.9756291,TwoThousandTen,24.03,31,8,2403,8,8031002403
38.30730286,-104.660626,1,0,general,John David Millea,38.3072871,-104.6601527,TwoThousandTen,29.01,101,8,2901,8,8101002901
37.23190915,-107.8672658,1,0,general,Jeffrey Hardison Wursten,37.23002878,-107.8668992,TwoThousandTen,9711,67,8,971100,8,8067971100
39.62837741,-104.9879677,1,0,general,Amy Dianne Bustamante,39.6284045,-104.9883464,TwoThousandTen,64,5,8,6400,8,8005006400
39.74365703,-104.8368207,1,0,general,Preston Howard Polson,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.65305453,-104.9111135,1,0,general,Victoria Shklovsky,39.6526507,-104.9111278,TwoThousandTen,68.09,31,8,6809,8,8031006809
39.6500055,-105.0784021,1,0,general,Jack M Allen JR,39.650438,-105.078596,TwoThousandTen,119.04,59,8,11904,8,8059011904
38.48932915,-107.8916965,1,0,general,Sabrina Cameron Butler,38.4895239,-107.8909333,TwoThousandTen,9663,85,8,966300,8,8085966300
40.01277646,-105.1301044,1,0,general,Michael Andrew Crossley,40.01320403,-105.1301424,TwoThousandTen,129.03,13,8,12903,8,8013012903
39.78475381,-104.7808077,1,0,general,Aaron Joseph Hiegert,39.7856488,-104.7814341,TwoThousandTen,83.88,31,8,8388,8,8031008388
39.74808552,-105.0813747,1,0,general,Hazha Omer Ibrahim,39.74809229,-105.0800656,TwoThousandTen,114.02,59,8,11402,8,8059011402
39.05637975,-104.824018,1,0,general,Leah Christine McQuigg,39.054867,-104.8241187,TwoThousandTen,72.02,41,8,7202,8,8041007202
39.74365703,-104.8368207,1,0,general,Sara Anne Hauschild,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.90331042,-104.9778488,1,0,general,Dylan Scott McKnight,39.90300441,-104.9778622,TwoThousandTen,85.06,1,8,8506,8,8001008506
39.98074353,-105.2463596,1,0,general,Bradley John Hagen,39.9810339,-105.2464061,TwoThousandTen,125.09,13,8,12509,8,8013012509
39.7514477,-104.9875987,1,0,general,Elsa Dalmacio Castro,39.7516213,-104.9878297,TwoThousandTen,16,31,8,1600,8,8031001600
40.513925,-107.5471992,1,0,general,Clifford Church Chapin,40.51397442,-107.547177,TwoThousandTen,5,81,8,500,8,8081000500
39.70385248,-104.94179,1,0,general,Lawrence Daniel Yahnian,39.7048108,-104.941807,TwoThousandTen,39.01,31,8,3901,8,8031003901
40.513925,-107.5471992,1,0,general,Steven Dale Nack,40.51397442,-107.547177,TwoThousandTen,5,81,8,500,8,8081000500
39.74365703,-104.8368207,1,0,general,Brigitte B. Segal,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.5148695,-104.792274,1,0,general,Yun Kyoung Kwon,39.5144134,-104.792383,TwoThousandTen,140.09,35,8,14009,8,8035014009
39.90578046,-105.0883698,1,0,general,Taylor Randall Goggins,39.9060057,-105.0884695,TwoThousandTen,311,14,8,31100,8,8014031100
39.76944299,-104.9597042,1,0,general,Luke Aaron Johnson,39.7694557,-104.9592646,TwoThousandTen,36.02,31,8,3602,8,8031003602
37.27263235,-107.879685,1,0,general,Taylor Mark Clark,37.27244032,-107.8796873,TwoThousandTen,9711,67,8,971100,8,8067971100
37.98594051,-103.5477623,1,0,general,David Nathaniel Trujillo,37.98600857,-103.5473307,TwoThousandTen,9686,89,8,968600,8,8089968600
39.74365703,-104.8368207,1,0,general,Daniel Edward Wilson,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.75522125,-104.9761151,1,0,general,Tracy Lyn Gutierrez,39.7556443,-104.9756291,TwoThousandTen,24.03,31,8,2403,8,8031002403
40.60701747,-105.0739699,1,0,general,Peggy Ann Derloshon,40.6072796,-105.073962,TwoThousandTen,13.05,69,8,1305,8,8069001305
39.74365703,-104.8368207,1,0,general,Timothy Robert Hinde,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
38.79722636,-104.7577278,1,0,general,Sheila Marie Brown,38.79802539,-104.7576571,TwoThousandTen,54,41,8,5400,8,8041005400
39.74024746,-104.8666702,1,0,general,Jeffrey Raymond Crane,39.7405936,-104.8668042,TwoThousandTen,78.01,1,8,7801,8,8001007801
39.72841538,-104.8472899,1,0,general,John Holt,39.7277491,-104.8476929,TwoThousandTen,74,5,8,7400,8,8005007400
40.18734691,-105.07418,1,0,general,John Michael Walgast,40.1856477,-105.0742919,TwoThousandTen,135.07,13,8,13507,8,8013013507
38.87742486,-104.7571895,1,0,general,Robert Michael Bull II,38.8772136,-104.7581948,TwoThousandTen,1.01,41,8,101,8,8041000101
38.48932915,-107.8916965,1,0,general,Robert Michael Saunders,38.4895239,-107.8909333,TwoThousandTen,9663,85,8,966300,8,8085966300
39.84862499,-105.0060898,1,0,general,Jason Scott Crozier,39.8486938,-105.0064229,TwoThousandTen,93.1,1,8,9310,8,8001009310
39.8126485,-105.137171,1,0,general,Shital Tayde,39.81262774,-105.1370985,TwoThousandTen,103.06,59,8,10306,8,8059010306
38.44091028,-105.2420707,1,0,general,Clinton Scott Timmerman,38.4407509,-105.2419331,TwoThousandTen,9786,43,8,978600,8,8043978600
37.131192,-107.6359725,1,0,general,Andrea Mambretti Talley,37.0590572,-107.6133821,TwoThousandTen,9403,67,8,940300,8,8067940300
39.7514477,-104.9875987,1,0,general,Diane Claire Le Huan Cua,39.7516213,-104.9878297,TwoThousandTen,16,31,8,1600,8,8031001600
39.56655599,-104.9074695,1,0,general,Derrick Quentin Price,39.5669097,-104.9075213,TwoThousandTen,67.08,5,8,6708,8,8005006708
39.52561231,-107.3251109,1,0,general,Paul Hyrum Allen,39.5256919,-107.324863,TwoThousandTen,9517.01,45,8,951701,8,8045951701
38.8661465,-106.9821715,1,0,general,Roxanne Catherine Siegrist,38.8664121,-106.9821731,TwoThousandTen,9638,51,8,963800,8,8051963800
39.74365703,-104.8368207,1,0,general,Shaheen Mirza Moezzi,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.59465399,-104.903433,1,0,general,Isael Aleman,39.5946468,-104.9035277,TwoThousandTen,67.07,5,8,6706,8,8005006706
38.47996014,-107.8593446,1,0,general,Jillian Terese Horkan,38.479744,-107.8588562,TwoThousandTen,9664,85,8,966400,8,8085966400
39.69757736,-104.8192168,1,0,general,Chad Evan Fruithandler,39.6975871,-104.817257,TwoThousandTen,811,5,8,81100,8,8005081100
39.6038242,-104.7087972,1,0,general,Yuki Ray Dykes,39.6029627,-104.7084643,TwoThousandTen,71.07,5,8,7106,8,8005007106
39.74930505,-105.2140075,1,0,general,John Michael Burchfield,39.74960271,-105.2141846,TwoThousandTen,100,59,8,10000,8,8059010000
39.62745197,-104.8957634,1,0,general,Michele Marie Friedl,39.6277567,-104.896205,TwoThousandTen,68.04,31,8,6804,8,8031006804
39.74365703,-104.8368207,1,0,general,Clifford Scott Litvak,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.4824823,-104.7596382,1,0,general,John Wendell Owen,39.4814006,-104.7588609,TwoThousandTen,139.07,35,8,13907,8,8035013907
38.84711548,-104.760684,1,0,general,Lonnie Eugene Olsen,38.847662,-104.7606887,TwoThousandTen,20,41,8,2000,8,8041002000
39.71889,-104.9485473,1,0,general,Bruce Ion Greenstein,39.7188944,-104.9482537,TwoThousandTen,38,31,8,3800,8,8031003800
39.08327742,-108.5885784,1,0,general,Jared Eugene Chisholm,39.0834428,-108.5886413,TwoThousandTen,4,77,8,400,8,8077000400
39.74365703,-104.8368207,1,0,general,Thomas Joseph Greany,39.7440135,-104.8360276,TwoThousandTen,81,1,8,8100,8,8001008100
39.62759059,-104.7954823,1,0,general,Rabi Mohammad Altatari,39.6284973,-104.7949481,TwoThousandTen,846,5,8,84600,8,8005084600
38.91068899,-104.7161482,1,0,general,Joshua McKay Bevans,38.92685691,-104.7147887,TwoThousandTen,51.06,41,8,5106,8,8041005106
40.01277646,-105.1301044,1,0,general,Andrew Holecek,40.01320403,-105.1301424,TwoThousandTen,129.03,13,8,12903,8,8013012903
38.91068899,-104.7161482,1,0,general,Christian Kent Lovejoy,38.92685691,-104.7147887,TwoThousandTen,51.06,41,8,5106,8,8041005106
39.59500717,-104.819862,1,0,general,Daniel Lucas Larsen,39.5957051,-104.8195722,TwoThousandTen,68.55,5,8,6855,8,8005006855
38.30730286,-104.660626,1,0,general,Kelli Sue Pershin,38.3072871,-104.6601527,TwoThousandTen,29.01,101,8,2901,8,8101002901
37.47764929,-105.8930504,1,0,general,Nathan Heywood,37.48369129,-105.8299533,TwoThousandTen,9602,3,8,960200,8,8003960200
40.35155454,-104.7027994,1,0,general,Gavin Christopher Whitman,40.3514538,-104.7026573,TwoThousandTen,17,123,8,1700,8,8123001700
39.39293875,-107.0918566,1,0,general,Audrey Schaiberger Fisher,39.25107907,-107.2044263,TwoThousandTen,1,97,8,100,8,8097000100
39.74023132,-104.812005,1,0,general,Lilit Kaercher Alikhanyan,39.7415506,-104.811383,TwoThousandTen,83.08,1,8,8308,8,8001008308
40.57492483,-105.0578568,1,0,general,Jessica Joleen Merritt,40.5749253,-105.057429,TwoThousandTen,8.02,69,8,802,8,8069000802
