idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
238,"33 VESPER ST,PORTLAND,ME,04101-4416",1,0,0,5,43.66619865,-70.24278635,0,0
239,"33 WELLS RD,CAPE ELIZABETH,ME,04107-9702",0,0,1,5,43.59429231,-70.24924811,0,0
240,"333 MAIN ST,BAR HARBOR,ME,04609-1640",1,0,0,9,44.38364994,-68.20331655,0,0
241,"339 MAIN ST,YARMOUTH,ME,04096-7936",1,0,0,5,43.80256807,-70.19138089,0,0
242,"34 LUPINE LN,BARING PLT,ME,04694-5057",1,0,0,29,45.10346589,-67.47220173,0,0
243,"342 AUGUSTA RD STE 3,WINSLOW,ME,04901-0789",0,0,1,11,44.55447239,-69.57045004,0,0
244,"347 MAIN ST,GORHAM,ME,04038-1338",1,0,0,5,43.68583416,-70.42213144,0,0
245,"35 DENNETT RD,DAYTON,ME,04005-9611",1,0,0,31,43.49847916,-70.56259211,0,0
246,"35 MERRITT DR,BUCKSPORT,ME,04416-5054",1,0,0,9,44.62558078,-68.75341625,0,0
247,"356 AIRPORT RD,STONINGTON,ME,04681-3217",0,0,1,9,44.17966406,-68.66668899,0,0
248,"369 BEACH RD,LINCOLNVILLE,ME,04849-5405",0,0,1,27,44.31891307,-69.03275081,0,0
249,"37 NORTHWOOD RD,WEST BATH,ME,04530-6625",1,0,0,23,43.89159839,-69.83060299,0,0
250,"38 CONSTITUTION AVE,HAMPDEN,ME,04444-1330",0,0,1,19,44.74271122,-68.85344735,0,0
251,"380 AUBURN ST,PORTLAND,ME,04103-2110",1,0,0,5,43.71325887,-70.29179121,0,0
252,"384 POINT RD,HANCOCK,ME,04640-0226",1,0,0,9,44.52860531,-68.29286731,0,0
253,"385 DAVENPORT HILL RD,JAY,ME,04239-4109",1,0,0,7,44.53447747,-70.27613914,0,0
254,"39 BRACKETT RD,GORHAM,ME,04038-1806",1,0,0,5,43.6730399,-70.41165462,0,0
255,"39 GROVE ST,BANGOR,ME,04401-5309",1,0,0,19,44.80519154,-68.76481537,0,0
256,"39 WENDELL ST,PORTLAND,ME,04103-1256",1,0,0,5,43.69534218,-70.31598004,0,0
257,"399 STEVENS AVE,PORTLAND,ME,04103-2608",1,0,0,5,43.67234902,-70.29506012,0,0
258,"399 WATER ST,AUGUSTA,ME,04330-4691",1,0,0,11,44.36395615,-69.73741474,0,0
259,"4 BISBEE ST,LISBON,ME,04250-6835",1,0,0,1,44.01466897,-70.08963617,0,0
260,"4 CONGO AVE,THOMASTON,ME,04861-3625",1,0,0,13,44.07891758,-69.18156836,0,0
261,"4 ELIJAH JAMES DR UNIT 103,SACO,ME,04072-1684",1,0,0,31,43.53565293,-70.45771214,0,0
262,"4 FAIR ST,AUBURN,ME,04210-6512",1,0,0,1,44.14450221,-70.22680339,0,0
263,"40 HANNAFORD DR,SCARBOROUGH,ME,04074-9057",1,0,0,5,43.59343045,-70.33192618,0,0
264,"401 PETER DANA POINT,PRINCETON,ME,04668-0097",1,0,0,29,45.20968349,-67.59022932,0,0
265,"405 MAIN ST,GORHAM,ME,04038-1311",1,0,0,5,43.68711943,-70.41753714,0,0
266,"409 VIOLETTE SETTLEMENT RD,FORT KENT,ME,04743-2220",1,0,0,3,47.19499829,-68.61739233,0,0
267,"41 BELFIELD RD,CAPE ELIZABETH,ME,04107-1611",1,0,0,5,43.61193977,-70.22673889,0,0
268,"41 FOREST AVE,MILLINOCKET,ME,04462-1948",1,0,0,19,45.65983155,-68.69402538,0,0
269,"41 GANNESTON DR,AUGUSTA,ME,04330-6244",1,0,0,11,44.30915867,-69.79498834,0,0
270,"41 JOANS HILL RD,BANGOR,ME,04401-2664",1,0,0,19,44.85714439,-68.73170948,0,0
271,"413 PEARL ST,BANGOR,ME,04401-4149",1,0,0,19,44.81882134,-68.75975569,0,0
272,"43 KENNARD ST,WESTBROOK,ME,04092-2317",1,0,0,5,43.6821272,-70.36990686,0,0
273,"433 US ROUTE 1 STE 107,YORK,ME,03909-1660",1,0,0,31,43.14959062,-70.66987681,0,0
274,"44 MEADOWBROOK DR UNIT 3,GORHAM,ME,04038-1384",2,0,0,5,43.6812815,-70.4271344,0,0
275,"44 NORTH RD,BETHEL,ME,04217-4421",1,0,0,17,44.36772603,-70.83320418,0,0
276,"44 PATRIOTS WAY APT 302,SIDNEY,ME,04330-8819",1,0,1,11,44.36395615,-69.73741474,0,0
277,"44 PORTLAND ST,FRYEBURG,ME,04037-1206",1,0,0,17,44.01579522,-70.97799407,0,0
278,"440 MITCHELL RD,CAPE ELIZABETH,ME,04107-1617",1,0,0,5,43.61314946,-70.23046933,0,0
279,"446 PRINCES POINT RD,YARMOUTH,ME,04096-5953",0,0,1,5,43.77553646,-70.16851008,0,0
280,"45 FULLER RD,AUGUSTA,ME,04330-4910",1,0,0,11,44.3158485,-69.80118353,0,0
281,"45 TYLER AVE,BANGOR,ME,04401-3725",1,0,0,19,44.81026475,-68.78620103,0,0
282,"46 GERRY LN,WATERBORO,ME,04087-3237",1,0,0,31,43.56552451,-70.75252162,0,0
283,"46 JARITA CT,PORTLAND,ME,04103-1292",0,0,1,5,43.69382747,-70.29091397,0,0
284,"46 MALLETT DR,FREEPORT,ME,04032-1313",1,0,0,5,43.86458918,-70.10832879,0,0
285,"46 PINE VALLEY WAY,BREWER,ME,04412-2702",2,0,0,19,44.78355925,-68.73515932,0,0
286,"460 MAIN ST STE 1,SPRINGVALE,ME,04083-1874",1,0,0,31,43.47907079,-70.81779528,0,0
287,"463 COTTAGE RD,SOUTH PORTLAND,ME,04106-4924",1,0,0,5,43.63512231,-70.23208664,0,0
288,"477 ESSEX ST,BANGOR,ME,04401-3935",1,0,0,19,44.81816775,-68.76891996,0,0
289,"48 RANGE RD,CUMBERLAND,ME,04021-3438",1,0,0,5,43.79743039,-70.26489858,0,0
290,"487 STEVENS AVE,PORTLAND,ME,04103-2636",1,0,0,5,43.67525937,-70.2948593,0,0
291,"49 FARM VIEW DR STE 303,NEW GLOUCESTER,ME,04260-5131",1,0,0,5,43.96406716,-70.2958704,0,0
292,"49 LISBON ST APT 4,LEWISTON,ME,04240-7257",0,0,1,1,44.09763923,-70.21801314,0,0
293,"49 LONGFELLOW AVE STE 1,BRUNSWICK,ME,04011-2542",1,0,0,5,43.90539614,-69.9574283,0,0
294,"498 ESSEX ST STE 103,BANGOR,ME,04401-3990",1,0,0,19,44.81816775,-68.76891996,0,0
295,"5 COLUMBIA ST,AUGUSTA,ME,04330-6809",1,0,0,11,44.30379294,-69.78049454,0,0
296,"5 COMMUNITY DR,AUGUSTA,ME,04330-8087",1,0,0,11,44.34096629,-69.79696754,0,0
297,"5 CUMBERLAND RD,SOUTH PORTLAND,ME,04106-6315",1,0,0,5,43.6235776,-70.27469196,0,0
298,"5 LINA AVE,SACO,ME,04072-2409",1,0,0,31,43.51521509,-70.45482187,0,0
299,"5 MADISON WAY,CAMDEN,ME,04843-1556",1,0,0,13,44.22218818,-69.08200162,0,0
300,"5 MAIN ST,TOPSHAM,ME,04086-1216",1,0,0,23,43.92308877,-69.964348,0,0
301,"5 MIDNIGHT LN,GORHAM,ME,04038-2376",1,0,0,5,43.66136429,-70.46179549,0,0
302,"5 PENNY ROYAL CT,YARMOUTH,ME,04096-7130",2,0,0,5,43.81390108,-70.17817599,0,0
303,"5 S MAIN ST,BREWER,ME,04412-2111",1,0,0,19,44.78997554,-68.76933924,0,0
304,"5 WINTER ST,DOVER FOXCROFT,ME,04426-1051",2,0,0,21,45.18691887,-69.23331565,0,0
305,"50 DUNTON CIR,HAMPDEN,ME,04444-1061",1,0,0,19,44.75336091,-68.89640596,0,0
306,"50 MARKET ST STE 1A PMB 292,SOUTH PORTLAND,ME,04106-3647",0,0,1,5,43.63646642,-70.25689275,0,0
307,"50 TROUBLES WAY,CARMEL,ME,04419-3827",1,0,0,19,44.79690706,-69.0313306,0,0
308,"500 ENTERPRISE DR,SCARBOROUGH,ME,04074-7646",2,0,0,5,43.58773658,-70.36445445,0,0
309,"500 FOSTERS POINT RD,WEST BATH,ME,04530-6431",1,0,0,23,43.87963921,-69.88653204,0,0
310,"500 ROUTE 1 STE 101,YARMOUTH,ME,04096-6817",1,0,0,5,43.80111986,-70.18650742,0,0
311,"507 BRISTOL RD,BRISTOL,ME,04539-3035",1,0,0,15,43.9984378,-69.5312484,0,0
312,"51 SABATUS LN,WINDHAM,ME,04062-4739",1,0,0,5,43.79373686,-70.44754423,0,0
313,"51 WESTERN AVE STE 3B,FAIRFIELD,ME,04937-1386",1,0,0,25,44.59216988,-69.6042265,0,0
314,"51 WINTHROP ST UNIT 1B,HALLOWELL,ME,04347-1249",1,0,0,11,44.28910678,-69.79502704,0,0
315,"52 SURREY LN,HAMPDEN,ME,04444-1415",1,0,0,19,44.75229058,-68.85665533,0,0
316,"528 MOSHER HILL RD,FARMINGTON,ME,04938-5418",1,0,0,7,44.73039256,-70.11220906,0,0
317,"53 DUPONT DR APT D4,PRESQUE ISLE,ME,04769-2931",1,0,0,3,46.67622156,-68.00888645,0,0
318,"53 MIDDLE ST,HALLOWELL,ME,04347-1114",1,0,0,11,44.28259179,-69.79499569,0,0
319,"54 MOSHER ST,SOUTH PORTLAND,ME,04106-2122",1,0,0,5,43.64598299,-70.24075453,0,0
320,"552 STILLWATER AVE,BANGOR,ME,04401-3522",1,0,0,19,44.83474748,-68.74987824,0,0
321,"56 IFFLEY ST,PORTLAND,ME,04103-1237",1,0,0,5,43.69110728,-70.30999889,0,0
322,"57 SILVER ST,WATERVILLE,ME,04901-6515",3,0,0,11,44.54697387,-69.63447876,0,0
323,"57 TAVENNER RD,BOOTHBAY,ME,04537-4025",1,0,0,15,43.87349854,-69.67865099,0,0
324,"58 PORTLAND RD,KENNEBUNK,ME,04043-6656",1,0,0,31,43.39453863,-70.53207969,0,0
325,"59 BRIARCLIFF KNL,AUBURN,ME,04210-4374",1,0,0,1,44.0886804,-70.24449858,0,0
326,"59 CHANDLER RD,NEW SHARON,ME,04955-3622",1,0,0,7,44.6215465,-70.01695622,0,0
327,"59 DAVENPORT ST,AUGUSTA,ME,04330-5812",1,0,0,11,44.309775,-69.7591545,0,0
328,"59 PLEASANT ST,SKOWHEGAN,ME,04976-1227",2,0,0,25,44.76568966,-69.72620269,0,0
329,"6 BRICKYARD CT,BRUNSWICK,ME,04011-1757",1,0,0,5,43.91369902,-69.99019842,0,0
330,"6 FORTIN WAY,LEWISTON,ME,04240-4626",0,0,1,1,44.11628717,-70.19539938,0,0
331,"6 FUNDY RD STE 200,FALMOUTH,ME,04105-1780",1,0,0,5,43.74251057,-70.27156317,0,0
332,"6 HAMMOND RD,FALMOUTH,ME,04105-1910",1,0,0,5,43.70054822,-70.23782568,0,0
333,"6 WELLSPRING RD STE E,BIDDEFORD,ME,04005-9415",1,0,0,31,43.4805826,-70.4912505,0,0
334,"60 MAGUIRE RD,KENNEBUNK,ME,04043-6422",1,0,0,31,43.38838036,-70.58922939,0,0
335,"60 ROCK RIDGE RUN,CUMBERLAND,ME,04021-3730",1,0,0,5,43.76657054,-70.23043295,0,0
336,"611 LAFAYETTE ST,YARMOUTH,ME,04096-6149",1,0,0,5,43.77853522,-70.18213202,0,0
337,"612 BRIGHTON AVE,PORTLAND,ME,04102-2359",1,0,2,5,43.6693112,-70.30339867,0,0
338,"618 US ROUTE 1 STE 4,SCARBOROUGH,ME,04074-9618",3,0,0,5,43.56704036,-70.3917169,0,0
339,"62 BEACH ST # 102,SACO,ME,04072-2809",0,1,0,31,43.50000534,-70.44143851,0,0
340,"62 CORPORATE DR,BANGOR,ME,04401-4387",1,0,0,19,44.8492268,-68.84472802,0,0
341,"62 PORTLAND RD STE 41,KENNEBUNK,ME,04043-6650",1,0,0,31,43.39455716,-70.53206559,0,0
342,"62 SEABURY LN,YARMOUTH,ME,04096-6538",1,0,0,5,43.80194728,-70.1646945,0,0
343,"625 ROCKLAND ST,ROCKPORT,ME,04856-5320",1,0,0,13,44.18111961,-69.13339156,0,0
344,"626 MAIN ST,LEWISTON,ME,04240-5935",1,0,0,1,44.1172168,-70.20589383,0,0
345,"63 GARSOE DR,PORTLAND,ME,04103-2171",1,0,0,5,43.69382747,-70.29091397,0,0
346,"63 SHORE DR,FREEPORT,ME,04032-6314",0,0,1,5,43.82092391,-70.06332507,0,0
347,"634 ROCKLAND STREET,WEST ROCKPORT,ME,04865-0702",1,0,0,13,44.189569,-69.151833,0,0
348,"64 WATER STREET,WISCASSET,ME,04578-0097",1,0,0,15,43.97700504,-69.69259146,0,0
349,"65 DRIVE IN RD,FORT KENT,ME,04743-1548",1,0,0,3,47.22102861,-68.56472283,0,0
350,"65 GRANT ST APT 4,PORTLAND,ME,04101-2234",1,0,0,5,43.65641393,-70.26965009,0,0
351,"66 BACK COVE ESTATE ROAD,PORTLAND,ME,4103",1,0,0,5,43.6802014,-70.2740217,0,0
352,"667 CONGRESS ST APT 214,PORTLAND,ME,04101-5170",1,0,0,5,43.6533111,-70.2662608,0,0
353,"68 RIVERSIDE DR,ALFRED,ME,04002-3462",1,0,0,31,43.46993053,-70.7162153,0,0
354,"686 BRIGHTON AVE,PORTLAND,ME,04102-1012",1,0,0,5,43.6705179,-70.30667474,0,0
355,"69 BEECH HILL RD,FREEPORT,ME,04032-6718",1,0,0,5,43.87561268,-70.11240861,0,0
356,"7 HARKNESS BROOK LN,ROCKPORT,ME,04856-5965",1,0,0,13,44.18485429,-69.08418431,0,0
357,"7 HIGH PASTURE RD,KITTERY POINT,ME,03905-5603",0,0,2,31,43.09910262,-70.70453209,0,0
358,"7 PORTLAND FARMS RD,SCARBOROUGH,ME,04074-5301",1,0,0,5,43.59582945,-70.32330163,0,0
359,"7 SUMMERFIELD CT,GORHAM,ME,04038-2780",1,0,0,5,43.70339371,-70.45805411,0,0
360,"7 WEBHANNET PL,KENNEBUNK,ME,04043-7276",1,0,0,31,43.39701485,-70.57025021,0,0
361,"700 MOUNT HOPE AVE STE 682,BANGOR,ME,04401-5669",1,0,0,19,44.8492268,-68.84472802,0,0
362,"700 MOUNT HOPE AVE, STE 410,BANGOR,ME,04401-5679",1,0,0,19,44.8492268,-68.84472802,0,0
363,"71 ELM ST,NEWPORT,ME,04953-3121",1,0,0,19,44.83648722,-69.27162513,0,0
364,"716 STEVENS AVE,PORTLAND,ME,04103-2656",1,0,0,5,43.68341981,-70.29390929,0,0
365,"7302 GATEWAY CIR,SCARBOROUGH,ME,04074-5543",2,0,0,5,43.58773658,-70.36445445,0,0
366,"732 FOREST AVE APT 3,PORTLAND,ME,04103-4124",0,0,1,5,43.67316494,-70.28552836,0,0
367,"741 SHIN POND RD,PATTEN,ME,04765-3130",1,0,0,19,46.02494583,-68.5003441,0,0
368,"744 ROOSEVELT TRL STE 101,WINDHAM,ME,04062-5200",0,0,1,5,43.83358829,-70.43865305,0,0
369,"744 ROOSEVELT TRL STE 104,WINDHAM,ME,04062-5200",1,0,0,5,43.83358829,-70.43865305,0,0
370,"775 US ROUTE 1,YORK,ME,03909-5807",1,0,0,31,43.16616951,-70.67858208,0,0
371,"79 BROADWAY APT 2,BANGOR,ME,04401-5279",1,0,0,19,44.80514154,-68.76806537,0,0
372,"79 STAR HILL RD,WATERBORO,ME,04087-3300",1,0,0,31,43.53752381,-70.74716104,0,0
373,"8 CARRIER WOOD RD APT 40,SCARBOROUGH,ME,04074-7186",1,0,0,5,43.58773658,-70.36445445,0,0
374,"8 CARRIER WOOD RD APT 45,SCARBOROUGH,ME,04074-7186",1,0,0,5,43.58773658,-70.36445445,0,0
375,"8 MONUMENT SQUARE LN,DOVER FOXCROFT,ME,04426-1339",1,0,0,21,45.18404985,-69.23104399,0,0
376,"8 OAKLAND ST,SACO,ME,04072-3116",1,0,0,31,43.50894431,-70.4625005,0,0
377,"8 PENN PLZ,BANGOR,ME,04401-3620",1,0,0,19,44.8356784,-68.74915881,0,0
378,"80 BARIBEAU DR STE 2,BRUNSWICK,ME,04011-3218",0,0,1,5,43.89480072,-69.97722294,0,0
379,"80 LIBBEY LN,GLENBURN,ME,04401-1140",1,0,0,19,44.8492268,-68.84472802,0,0
380,"80 NORTH ST,HOULTON,ME,04730-1835",1,0,0,3,46.13139738,-67.84042162,0,0
381,"80 WEBB RIVER DR,DIXFIELD,ME,04224-9215",1,0,0,17,44.5509579,-70.4567421,0,0
382,"82 COYLE ST,PORTLAND,ME,04101-1628",0,0,2,5,43.66867608,-70.28199622,0,0
383,"825 KENNEDY MEMORIAL DR,OAKLAND,ME,04963-4818",1,0,0,11,44.54389493,-69.6877039,0,0
384,"84 KENT ST,PORTLAND,ME,04102-1123",1,0,0,5,43.67583763,-70.31405566,0,0
385,"840 ROOSEVELT TRL,WINDHAM,ME,04062-5375",1,0,0,5,43.84237942,-70.44605252,0,0
386,"85 WESTERN AVE,SOUTH PORTLAND,ME,04106-2423",1,0,0,5,43.63559857,-70.32054588,0,0
387,"856 MAIN ST,SANFORD,ME,04073-3571",1,0,0,31,43.44157821,-70.77852677,0,0
388,"88 TIMBER LN,NEWCASTLE,ME,04553-3322",1,0,0,15,44.04891229,-69.54062569,0,0
389,"89 DEEPWOOD DR,PORTLAND,ME,04103-3787",1,0,0,5,43.71200738,-70.27809042,0,0
390,"9 HERFORD AVE,SOUTH PORTLAND,ME,04106-5304",1,0,0,5,43.62595456,-70.29911639,0,0
391,"9 OSPREY TER,PORTLAND,ME,04103-4710",1,0,0,5,43.69520917,-70.26508789,0,0
392,"9 SANBORN ST,PORTLAND,ME,04103-2107",1,0,0,5,43.73380882,-70.51181388,0,0
393,"90 COLLEGE AVE APT 1,WATERVILLE,ME,04901-5606",1,0,0,11,44.56317172,-69.62559551,0,0
394,"90 ELM ST,CAMDEN,ME,04843-1907",1,0,0,13,44.20529864,-69.07088762,0,0
395,"90 MAIN ST,TOPSHAM,ME,04086-1209",1,0,0,23,43.9327108,-69.9652114,0,0
396,"92 SUMMER ST,SACO,ME,04072-2837",1,0,0,31,43.50249067,-70.44059444,0,0
397,"93 LEE RD,LINCOLN,ME,04457-1626",1,0,0,19,45.3713114,-68.49542619,0,0
398,"93 SEA SPRAY REACH,YARMOUTH,ME,04096-5939",1,0,0,5,43.76753157,-70.17033856,0,0
399,"94 HIO RIDGE RD,DENMARK,ME,04022-5569",1,0,0,17,43.99625453,-70.77924853,0,0
400,"94 MAIN ST,GORHAM,ME,04038-1340",1,0,0,5,43.68058163,-70.44053387,0,0
401,"94 SEARSPORT AVE,BELFAST,ME,04915-7220",1,0,0,27,44.43329824,-68.99633516,0,0
402,"94 WESTERN AVE STE 1,AUGUSTA,ME,04330-7269",1,0,0,11,44.31222217,-69.79031549,0,0
403,"95 MAPLE RIDGE RD,LINCOLN,ME,04457-4562",1,0,0,19,45.41202331,-68.42909779,0,0
404,"955 MAIN ST,SANFORD,ME,04073-3574",0,1,0,31,43.43753565,-70.77423366,0,0
405,"96 SKILLINGS ST,SOUTH PORTLAND,ME,04106-6232",1,0,0,5,43.62560572,-70.29243603,0,0
406,"964 WASHINGTON ST,BATH,ME,04530-2624",1,0,0,23,43.91833984,-69.81593684,0,0
407,"97 PIKES HL,NORWAY,ME,04268-5315",1,0,0,17,44.2292033,-70.60647514,0,0
408,"990 CUNDYS HARBOR RD,HARPSWELL,ME,04079-4603",1,0,0,5,43.79160571,-69.97285223,0,0
409,"MAIN ST,DAMARISCOTTA,ME,04543-1356",1,0,0,15,44.03447002,-69.49209784,0,0
410,"PO BOX 1043,BETHEL,ME,04217-1043",1,0,0,17,44.36772603,-70.83320418,0,0
411,"PO BOX 130,WEST FARMINGTON,ME,04992-0130",1,0,0,7,44.6630132,-70.15992868,0,0
412,"PO BOX 1447,SCARBOROUGH,ME,04070-1447",1,0,0,5,43.570278,-70.388333,0,0
413,"PO BOX 149,WEST ROCKPORT,ME,04865-0149",1,0,0,13,44.189569,-69.151833,0,0
414,"PO BOX 1658,BLUE HILL,ME,04614-1658",1,0,0,9,44.4043466,-68.56605648,0,0
415,"PO BOX 17,TENANTS HARBOR,ME,04860-0017",1,0,0,13,43.94318668,-69.24927714,0,0
416,"PO BOX 1712,WATERVILLE,ME,04903-1712",1,0,0,11,44.540326,-69.635013,0,0
417,"PO BOX 174,CASTINE,ME,04421-0174",1,0,0,9,44.40875336,-68.81163405,0,0
418,"PO BOX 183,HARRINGTON,ME,04643-0183",1,0,0,29,44.54906106,-67.80619686,0,0
419,"PO BOX 186,NORWAY,ME,04268-0186",1,0,0,17,44.2292033,-70.60647514,0,0
420,"PO BOX 2,FRIENDSHIP,ME,04547-0002",0,1,0,13,43.98067439,-69.33486174,0,0
421,"PO BOX 206,HARRISON,ME,04040-0206",1,0,0,5,44.11098692,-70.718431,0,0
422,"PO BOX 207,CUMBERLAND,ME,04021-0207",1,0,0,5,43.79743039,-70.26489858,0,0
423,"PO BOX 220,TURNER,ME,04282-0220",1,0,0,1,44.26708295,-70.24293192,0,0
424,"PO BOX 2563,KENNEBUNKPORT,ME,04046-2563",1,0,0,31,43.41876836,-70.49005321,0,0
425,"PO BOX 257,AUGUSTA,ME,04332-0257",1,0,0,11,44.335362,-69.744565,0,0
426,"PO BOX 338,HARRISON,ME,04040-0338",0,0,1,5,44.11098692,-70.718431,0,0
427,"PO BOX 424,HOLDEN,ME,04429-0424",1,0,0,9,44.72075549,-68.61650272,0,0
428,"PO BOX 442,BLUE HILL,ME,04614-0442",1,0,0,9,44.4043466,-68.56605648,0,0
429,"PO BOX 445,KENTS HILL,ME,04349-0445",1,0,0,11,44.43724175,-70.06853862,0,0
430,"PO BOX 450,MANCHESTER,ME,04351-0450",1,0,0,11,44.33137814,-69.86102663,0,0
431,"PO BOX 514,BELGRADE LAKES,ME,04918-0514",1,0,0,11,44.51737755,-69.86676523,0,0
432,"PO BOX 57,KENNEBUNK,ME,04043-0057",1,0,0,31,43.39701485,-70.57025021,0,0
433,"PO BOX 57,PARSONSFIELD,ME,04047-0057",1,0,0,31,43.73618092,-70.9108664,0,0
434,"PO BOX 597,NEWCASTLE,ME,04553-0597",1,0,0,15,44.04787965,-69.57145815,0,0
435,"PO BOX 62,SAINT AGATHA,ME,04772-0062",1,0,0,3,47.22732015,-68.31318746,0,0
436,"PO BOX 672,YORK HARBOR,ME,03911-0672",1,0,0,31,43.140846,-70.6261978,0,0
437,"PO BOX 777,ROCKPORT,ME,04856-0777",1,0,0,13,44.17718126,-69.11799567,0,0
438,"PO BOX 8673,PORTLAND,ME,04104-8673",1,0,0,5,43.660577,-70.262378,0,0
439,"PO BOX 9,WINDSOR,ME,04363-0009",1,0,0,11,44.31099886,-69.57805927,0,0
