idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
810,"6467 HWY 110,SULPHUR,OK,73086",1,0,0,99,34.48379815,-96.96619995,0,0
811,"6532 N MAY AVE,OKC,OK,73116",3,0,0,109,35.54633317,-97.56416266,0,0
812,"6532 N MAY AVENUE,OKC,OK,73116",2,0,0,109,35.54633317,-97.56416266,0,0
813,"6539 EAST 31ST STREET, STE. #28,TULSA,OK,74145",1,0,0,143,36.09737525,-95.88737173,0,0
814,"6565 S YALE AVE #1104,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
815,"6565 S YALE AVE #1105,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
816,"6565 S YALE AVE, STE #1103,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
817,"6565 S YALE AVE, STE. #401,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
818,"6565 S YALE AVE, STE. #712,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
819,"6565 S YALE AVE., STE. #1100,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
820,"6565 S YALE AVE., STE. #401,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
821,"6565 S YALE AVENUE STE. #910,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
822,"6565 S YALE STE. 1104,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
823,"6565 S YALE, STE. #712,TULSA,OK,74136",0,0,1,143,36.06140091,-95.94233139,0,0
824,"6565 S YALE, STE. 1008,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
825,"6565 SOUTH YALE AVE, STE. 1100,TULSA,OK,74136",1,0,0,143,36.06140091,-95.94233139,0,0
826,"6601 BROADWAY EXT. STE 110,OKLAHOMA CITY,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
827,"6621 W HEFNER ROAD,OKC,OK,73162",0,0,1,109,35.5801814,-97.63084555,0,0
828,"6712 NW 112TH ST,OKLAHOMA CITY,OK,73162",1,0,0,109,35.58110818,-97.64144401,0,0
829,"6716 E PINE STREET,TULSA,OK,74115",1,0,0,143,36.19238015,-95.90940981,0,0
830,"6716 EAST PINE STREET,TULSA,OK,74115",1,0,0,143,36.19238015,-95.90940981,0,0
831,"6740 NW CACHE ROAD, STE. A,LAWTON,OK,73505",0,0,1,31,34.57886686,-98.47855778,0,0
832,"6801 NW 39TH EXPRESSWAY, STE. A,BETHANY,OK,73008",1,0,0,109,35.51409172,-97.64604609,0,0
833,"6826 HWY 59 N,GROVE,OK,74344",1,0,0,41,36.5972798,-94.7384849,0,0
834,"6826 US HWY 59 N,GROVE,OK,74344",1,0,0,41,36.5972798,-94.7384849,0,0
835,"6901 N. SPINNAKER LN,OKC,OK,73116",0,0,1,109,35.5418409,-97.5921085,0,0
836,"6911 S 66TH EAST AVENUE #300,TULSA,OK,74133",1,0,0,143,36.06302267,-95.90289893,0,0
837,"6911 S. 66 E AVE #300,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
838,"6928 NW 112TH STREET,OKC,OK,73162",1,0,0,109,35.58110818,-97.64144401,0,0
839,"6941 W GORE,LAWTON,OK,73505",1,0,0,31,34.57886686,-98.47855778,0,0
840,"7 CEDAR SPRINGS DR,TUTTLE,OK,73089",1,0,0,51,35.29031815,-97.71888966,0,0
841,"700 24TH AVE SW,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
842,"700 24TH AVENUE SW,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
843,"701 S KEELER AVENUE,BARTLESVILLE,OK,74006",1,0,0,147,36.71431145,-95.89223109,0,0
844,"701 S MAIN,HENNESSEY,OK,73742",1,0,0,73,36.09845096,-97.93305462,0,0
845,"7024 N WILDERNESS TRAIL,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
846,"7050 AIR DEPOT BLVD BDG 1094,TINKER AFB,OK,73145",1,0,0,109,35.41908842,-97.39404699,0,0
847,"706 24TH AVE NW ,NORMAN,OK,73069",0,0,1,27,35.24963606,-97.46290905,0,0
848,"706 24TH AVE NW,NORMAN,OK,73069",0,0,1,27,35.24963606,-97.46290905,0,0
849,"707 24TH AVE. SW #100,NORMAN,OK,73069",0,0,1,27,35.24963606,-97.46290905,0,0
850,"707 24TH AVE. SW #102,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
851,"707 24TH AVE., SW #100,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
852,"707 SW 24TH AVE, STE. #200,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
853,"709 WEST MAIN,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
854,"7100 SE 15TH ST.,MIDWEST CITY,OK,73110",1,0,0,109,35.46118297,-97.39763895,0,0
855,"7101 NW 150TH STREET, STE. #100,OKC,OK,73142",1,0,0,109,35.61374054,-97.64245306,0,0
856,"7101 NW EXPRESSWAY, STE. #105,OKC,OK,73132",1,0,0,109,35.55092688,-97.63990001,0,0
857,"711 SW 19TH ST.,MOORE,OK,73160",1,0,0,27,35.33209043,-97.47542585,0,0
858,"7115 S YALE AVE,TULSA,OK,74136",0,0,1,143,36.06140091,-95.94233139,0,0
859,"7116 SKIPPING STONE DRIVE,EDMOND,OK,73034",0,0,1,109,35.70188846,-97.42549708,0,0
860,"712 N BROADWAY,TECUMSEH,OK,73072",1,0,0,27,35.2082907,-97.50313096,0,0
861,"712 N BROADWAY,TECUMSEH,OK,74873",1,0,0,125,35.21879358,-96.97341219,0,0
862,"712 NORTH BROADWAY STREET,TECUMSEH,OK,74873",1,0,0,125,35.21879358,-96.97341219,0,0
863,"715 CEDAR DRIVE,BLANCHARD,OK,73010",1,0,0,51,35.10621257,-97.67844358,0,0
864,"7153 S OLYMPIA AVENUE,TULSA,OK,74132",1,0,0,143,36.05516772,-96.00370279,0,0
865,"717 BRANCHWOOD DR.,NORMAN,OK,73072",0,0,1,27,35.2277353,-97.4916697,0,0
866,"717 SW 119TH ST,OKC,OK,73170",1,0,0,27,35.32737707,-97.55059915,0,0
867,"720 W. GRAND AVE.,CHICKASHA,OK,73018",1,0,0,51,35.02964383,-97.94151009,0,0
868,"7215 E RENO AVENUE,MIDWEST CITY,OK,73110",2,0,0,109,35.46118297,-97.39763895,0,0
869,"7217 NW 146TH,OKLAHOMA CITY,OK,73142",1,0,0,109,35.61374054,-97.64245306,0,0
870,"724 N WASHINGTON AVENUE,DURANT,OK,74701",2,0,0,13,34.00078534,-96.39028834,0,0
871,"7300 N MACARTHUR BLVD.,OKC,OK,73132",1,0,0,109,35.5477523,-97.6187666,0,0
872,"7300 S WESTERN AVENUE,OKC,OK,73139",1,0,0,109,35.39764844,-97.53004881,0,0
873,"7301 AURELIA ROAD,OKC,OK,73121",1,0,0,109,35.52107512,-97.44092478,0,0
874,"7311 S LEWIS AVE,TULSA,OK,74136",2,0,0,143,36.06140091,-95.94233139,0,0
875,"7335 S LEWIS AVE., STE. #206,TULSA,OK,74136",0,0,1,143,36.06140091,-95.94233139,0,0
876,"7429 NW 106TH STREET,OKC,OK,73162",0,0,1,109,35.58110818,-97.64144401,0,0
877,"7458 S OLYMPIA AVENUE,TULSA,OK,74132",1,0,0,143,36.05537967,-96.00377348,0,0
878,"7509 NW 23RD,BETHANY,OK,73008",0,0,1,109,35.51409172,-97.64604609,0,0
879,"7600 N RICHLAND ROAD,YUKON,OK,73099",1,0,0,17,35.52825735,-97.76234719,0,0
880,"7605 S 4TH ST,BROKEN ARROW,OK,74011",1,0,0,143,35.98162572,-95.80942027,0,0
881,"7610 N WESTERN AVENUE,NICHOLS HILLS,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
882,"7614 E 91ST ST #120,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
883,"765 N ASPEN AVE,BROKEN ARROW,OK,74012",1,0,0,143,36.06062051,-95.81520431,0,0
884,"7707 E 111TH STREET,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
885,"7711 E 81ST STREET,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
886,"7714 S. KINGSTON AVE.,TULSA,OK,74136",1,0,0,143,36.05137285,-95.90834953,0,0
887,"7717 EAST 91ST STREET,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
888,"775 W COVELL RD #160,EDMOND,OK,73003",1,0,0,109,35.66897845,-97.49717346,0,0
889,"7820 W. MEMORIAL RD. STE. 100,OKC,OK,73142",1,0,0,109,35.60906692,-97.6490985,0,0
890,"7891 E 108TH ST. S, STE. X-4,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
891,"7927 E 87TH STREET,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
892,"7990 S SHERIDAN,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
893,"800 N. OKLAHOMA AVE. APT 2210,OKC,OK,73104",1,0,0,109,35.47497367,-97.51036882,0,0
894,"800 S DOUGLAS BLVD.,MIDWEST CITY,OK,73130",1,0,0,109,35.4570669,-97.3703696,0,0
895,"8001 NORTH MACARTHUR,OKC,OK,73132",1,0,0,109,35.55092688,-97.63990001,0,0
896,"8006 SOUTH 101ST EAST AVE, STE. B,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
897,"801 E TAMARACK ROAD,ALTUS,OK,73521",1,0,0,65,34.66685924,-99.32474271,0,0
898,"801 E TAMARACK,ALTUS,OK,73521",1,0,0,65,34.64080854,-99.31606153,0,0
899,"801 N MUSTANG ROAD ,YUKON,OK,73099",1,0,0,17,35.47304927,-97.72480634,0,0
900,"801 WALL STREET,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
901,"8011 S SHERIDAN ROAD, UNIT G,TULSA,OK,74133",0,0,1,143,36.04725151,-95.90414526,0,0
902,"804 SOUTH PINE STREET,STILLWATER,OK,74074",1,0,0,119,36.08104569,-97.07626601,0,0
903,"806 16TH NW,ARDMORE,OK,73401",1,0,0,19,34.20306698,-97.11482152,0,0
904,"808 24TH AVE. NW #101,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
905,"808 NE 19TH STREET,MOORE,OK,73160",1,0,0,27,35.33209043,-97.47542585,0,0
906,"8101 S WALKER AVE., STE. D,OKC,OK,73139",3,0,0,109,35.38624975,-97.52136134,0,0
907,"8101 S. WALKER AVE. STE E,OKC,OK,73139",1,0,0,109,35.38624975,-97.52136134,0,0
908,"8117 S WALKER,OKC,OK,73139",0,0,1,109,35.38472458,-97.52560132,0,0
909,"812 S PINE STREET,STILLWATER,OK,74074",1,0,0,119,36.08104569,-97.07626601,0,0
910,"812 S PINE,STILLWATER,OK,74074",0,0,1,119,36.08104569,-97.07626601,0,0
911,"8126 S MINGO ROAD, #105,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
912,"8149 EAST 31ST STREET, STE. D,TULSA,OK,74145",1,0,0,143,36.09737525,-95.88737173,0,0
913,"815 E. CLEARLAKE RD,INDIANOLA,OK,74442",1,0,0,121,35.13136542,-95.81584037,0,0
914,"816 S PINE,STILLWATER,OK,74074",1,0,0,119,36.08104569,-97.07626601,0,0
915,"8190 S MEMORIAL DRIVE,TULSA,OK,74133",1,0,0,143,36.0452367,-95.88629611,0,0
916,"8200 N MAY AVENUE,OKC,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
917,"8203 S WALKER,OKC,OK,73139",0,0,1,109,35.38472458,-97.52560132,0,0
918,"8222 E 103RD STREET, STE. #133,TULSA,OK,74133",0,1,0,143,36.04147571,-95.87939787,0,0
919,"823 S PINE,STILLWATER,OK,74074",1,0,0,119,36.08104569,-97.07626601,0,0
920,"824 24TH AVE NW,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
921,"825 FOX RIDGE DRIVE,EDMOND,OK,73034",1,0,0,109,35.6449947,-97.4327515,0,0
922,"8283 S WALKER, STE. B,OKC,OK,73139",1,0,0,109,35.38388878,-97.52136013,0,0
923,"8283 S WALKER,OKC,OK,73139",1,0,0,109,35.38472458,-97.52560132,0,0
924,"8283-B S WALKER AVE.,OKC,OK,73139",1,0,0,109,35.38388878,-97.52136013,0,0
925,"8301 S WALKER AVENUE STE. 102,OKC,OK,73139",0,0,1,109,35.3832987,-97.5218346,0,0
926,"8301 S WALKER STE. #103,OKC,OK,73139",0,0,1,109,35.38374713,-97.52136013,0,0
927,"8325 S 69TH EAST AVENUE,TULSA,OK,74133",1,0,0,143,36.04177265,-95.89904069,0,0
928,"8383 S PENNSYLVANIA,OKC,OK,73159",1,0,0,109,35.39010732,-97.57680122,0,0
929,"839 WEST COUNTRY CLUB ROAD,CHICKASHA,OK,73018",1,0,0,51,35.01496401,-97.94262088,0,0
930,"8402 E GREELEY PLACE,BROKEN ARROW,OK,74014",1,0,0,145,36.05998092,-95.6751455,0,0
931,"8415 N 125TH E AVENUE,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
932,"8500 N 129TH E AVE,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
933,"8504 NW CACHE ROAD,LAWTON,OK,73505",0,0,1,31,34.57886686,-98.47855778,0,0
934,"8530 WESTERN DRIVE,BEGGS,OK,74421",1,0,0,111,35.76009069,-96.04372542,0,0
935,"854 GARTH BROOKS,YUKON,OK,73099",1,0,0,17,35.52825735,-97.76234719,0,0
936,"859 E. MELTON DR,JAY,OK,74346",1,0,0,41,36.43791726,-94.75039741,0,0
937,"8596 E 101ST STREET, STE. A,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
938,"8607 SE FLOWER MOUND ROAD,LAWTON,OK,73501",1,0,0,31,34.5253688,-98.3565423,0,0
939,"870 SOUTH KELLY AVENUE,EDMOND,OK,73003",0,1,0,109,35.66897845,-97.49717346,0,0
940,"8701 S GARNETT ROAD,BROKEN ARROW,OK,74012",1,0,0,143,36.03781184,-95.85089471,0,0
941,"8701 S GARNETT ROAD,BROKEN ARROW,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
942,"8801 NORTH 145TH E AVE,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
943,"8811 E RENO, STE. #101,MIDWEST CITY,OK,73110",1,0,1,109,35.46118297,-97.39763895,0,0
944,"8811 EAST RENO, STE.# 102,MIDWEST CITY,OK,73110",1,0,0,109,35.46118297,-97.39763895,0,0
945,"8816 S PENN AVENUE, STE. #300,OKC,OK,73159",1,0,0,109,35.39010732,-97.57680122,0,0
946,"8819 N 145TH E AVE,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
947,"8827 E RENO AVENUE, STE. #202,MIDWEST CITY,OK,73110",1,0,0,109,35.46118297,-97.39763895,0,0
948,"8830 S YALE AVE,TULSA,OK,74137",1,0,0,143,36.02055383,-95.92936819,0,0
949,"8830 S YALE AVENUE,TULSA,OK,74137",0,0,1,143,36.02055383,-95.92936819,0,0
950,"8913 NE 23RD STREET,OKC,OK,73141",1,0,0,109,35.51693636,-97.3977717,0,0
951,"8923 E 126TH ST. N,COLLINSVILLE,OK,74021",1,0,0,143,36.3375592,-95.874692,0,0
952,"8929 S MEMORIAL DRIVE, STE. #290,TULSA,OK,74133",1,0,0,143,36.03397921,-95.886303,0,0
953,"9 NORTH ATLANTA,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
954,"900 NE 122ND ST. APT 707,OKC,OK,73114",1,0,0,109,35.57894848,-97.51767491,0,0
955,"900 NE 122ND ST. APT 717,OKC,OK,73114",2,0,0,109,35.57894848,-97.51767491,0,0
956,"900 S WALNUT STREET,STILLWATER,OK,74074",1,0,0,119,36.1119215,-97.0786172,0,0
957,"9008 SHADY GROVE RD.,MOORE,OK,73160",1,0,0,27,35.3763031,-97.4655215,0,0
958,"901 W KENOSHA,BROKEN ARROW,OK,74012",1,0,0,143,36.05361097,-95.80493789,0,0
959,"9035 E 62ND STREET SOUTH,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
960,"9050 N GARNETT,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
961,"910 S YUKON PARKWAY,YUKON,OK,73099",1,0,0,17,35.52825735,-97.76234719,0,0
962,"9101 S. TOLEDO AVE. STE A,TULSA,OK,74137",1,0,0,143,36.02055383,-95.92936819,0,0
963,"9112 INDIAN CREEK DR.,MIDWEST CITY,OK,73130",1,0,0,109,35.4589126,-97.3676533,0,0
964,"9112 NORTH MAY AVENUE,OKC,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
965,"9113 S TOLEDO AVE,TULSA,OK,74137",1,0,0,143,36.02055383,-95.92936819,0,0
966,"9119 S TOLEDO AVENUE,TULSA,OK,74137",1,0,0,143,36.02055383,-95.92936819,0,0
967,"9124 E 74TH STREET,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
968,"9146 S. SHERIDAN RD.,TULSA,OK,74133",1,0,0,143,36.03107769,-95.9043508,0,0
969,"915 E. OWEN K. GARRIOTT STE. L,ENID,OK,73701",0,0,1,47,36.39057125,-97.86487222,0,0
970,"9201 S TOLEDO AVE,TULSA,OK,74137",1,0,0,143,36.02055383,-95.92936819,0,0
971,"9205 N 96TH EAST AVENUE,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
972,"921 NE 13TH ST.,OKC,OK,73104",1,0,0,109,35.4832348,-97.4956847,0,0
973,"921 NE 13TH STREET #160,OKC,OK,73104",1,0,0,109,35.4832348,-97.4956847,0,0
974,"921 NE 13TH STREET ,OKC,OK,73104",1,0,0,109,35.4832348,-97.4956847,0,0
975,"921 NE 13TH STREET,OKC,OK,73104",3,0,0,109,35.4832348,-97.4956847,0,0
976,"9217 NAWASSA,MIDWEST CITY,OK,73130",1,0,0,109,35.45863403,-97.34563303,0,0
977,"922 E INDEPENDENCE,SHAWNEE,OK,74801",1,0,0,125,35.31630774,-96.96872849,0,0
978,"922 W THIRD STREET/ PO BOX 829,ELK CITY,OK,73644",2,0,0,9,35.41852209,-99.43894123,0,0
979,"9224 S TOLEDO COURT,TULSA,OK,74137",2,0,0,143,36.02055383,-95.92936819,0,0
980,"924 ROBTRICE COURT,EDMOND,OK,73034",2,0,0,109,35.6447644,-97.4619845,0,0
981,"9295 RIVERSIDE PARKWAY APT T,TULSA,OK,74137",1,0,0,143,36.02992168,-95.9523984,0,0
982,"930 SW 107TH,OKC,OK,73170",1,0,0,27,35.32737707,-97.55059915,0,0
983,"931 ARLINGTON STREET, STE. #3,ADA,OK,74820",1,0,0,123,34.7815523,-96.66388778,0,0
984,"932 SEQUOYAH TRAIL,NORMAN,OK,73071",1,0,0,27,35.23900768,-97.41140987,0,0
985,"9321 E RENO,MIDWEST CITY,OK,73130",1,0,0,109,35.45863403,-97.34563303,0,0
986,"936 S COUNTYLINE ROAD,BLANCHARD,OK,73010",1,0,0,51,35.10621257,-97.67844358,0,0
987,"9403 E 109TH PLACE,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
988,"9422 S. WINSTON AVE.,TULSA,OK,74137",1,0,0,143,36.02718734,-95.92300373,0,0
989,"9445 S MINGO ROAD,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
990,"9456 S 279TH EAST AVE,BROKEN ARROW,OK,74014",1,0,0,145,36.05998092,-95.6751455,0,0
991,"950 MEDICAL PARK BOULEVARD,EDMOND,OK,73013",2,0,0,109,35.636432,-97.4968766,0,0
992,"9512 SW 26TH ST.,OKC,OK,73128",1,0,0,109,35.4503381,-97.64339719,0,0
993,"9551 N OWASSO EXP, STE. #100,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
994,"9551 N OWASSO EXPY #100,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
995,"9587 E 109TH,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
996,"9642 N MAY AVENUE,OKC,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
997,"9671-B S RIVERSIDE DR. EAST,TULSA,OK,74105",1,0,0,143,36.09737797,-95.96403492,0,0
998,"9708 E. RENO AVE.,MIDWEST CITY,OK,73130",1,0,0,109,35.45863403,-97.34563303,0,0
999,"9709 SW 32ND STREET,OKC,OK,73179",1,0,0,109,35.42445284,-97.64449787,0,0
1000,"9805 VILLAGE DR.,OKC,OK,73120",0,0,1,109,35.58042305,-97.57223397,0,0
1001,"9805 VILLAGE DR.,THE VILLAGE,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
1002,"9815 E 51ST ST,TULSA,OK,74146",1,0,0,143,36.09777762,-95.85325538,0,0
1003,"9840 E 81ST STREET, STE. #101,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
1004,"9941 S 78 E AVE,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
1005,"9999 S MINGO RD., STE. S,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
1006,"BOX 824,ELK CITY,OK,73648",1,0,0,9,35.407089,-99.420825,0,0
1007,"P.O. BO 933,POTEAU,OK,74953",1,0,0,79,35.04466695,-94.60702532,0,0
1008,"P.O. BOX 1176,CLINTON,OK,73601",1,0,0,39,35.48712338,-98.96585605,0,0
1009,"P.O. BOX 890910,OKC,OK,73189",1,0,0,109,35.395812,-97.578752,0,0
1010,"P.O. BOX 972,TAHLEQUAH,OK,74465",0,0,1,21,35.906127,-94.985529,0,0
1011,"P.O. BOX 984,JAY,OK,74346",1,0,0,41,36.43791726,-94.75039741,0,0
1012,"PO BOX 1090,SKIATOOK,OK,74070",1,0,0,113,36.38837333,-96.07443598,0,0
1013,"PO BOX 1227,CATOOSA,OK,74015",1,0,0,131,36.18231247,-95.70742173,0,0
1014,"PO BOX 128,MADILL,OK,73446",1,0,0,95,34.08956265,-96.77799624,0,0
1015,"PO BOX 1416,BARTLESVILLE,OK,74006",1,0,0,147,36.71431145,-95.89223109,0,0
1016,"PO BOX 1428,MUSTANG,OK,73064",1,0,0,17,35.37518877,-97.74555391,0,0
1017,"PO BOX 30,SAPULPA,OK,74067",1,0,0,37,35.986469,-96.117351,0,0
1018,"PO BOX 3040,BROKEN ARROW,OK,74013",2,0,0,143,36.045952,-95.789603,0,0
1019,"PO BOX 309, 102 BUSTER AVENUE,CHEYENNE,OK,73628",1,0,0,129,35.62471613,-99.68448293,0,0
1020,"PO BOX 316,TAFT,OK,74463",1,0,0,101,35.75979076,-95.55046888,0,0
1021,"PO BOX 338,SKIATOOK,OK,74070",1,0,0,113,36.38837333,-96.07443598,0,0
1022,"PO BOX 349,MIAMI,OK,73455",1,0,0,69,34.23161773,-96.7624829,0,0
1023,"PO BOX 365,CARNEGIE,OK,73015",1,0,0,15,35.08054168,-98.59537394,0,0
1024,"PO BOX 415,MILLERTON,OK,74750",2,0,0,89,33.96847131,-95.0207064,0,0
1025,"PO BOX 430,MUSTANG,OK,73064",1,0,0,17,35.37518877,-97.74555391,0,0
1026,"PO BOX 445, 8 MISTY LANE,SAYRE,OK,73662",1,0,0,9,35.29863115,-99.67525335,0,0
1027,"PO BOX 449,OKEENE,OK,73763",1,0,0,11,36.09970228,-98.32462085,0,0
1028,"PO BOX 465,TONKAWA,OK,74653",1,0,0,71,36.65115074,-97.35169103,0,0
1029,"PO BOX 471132,TULSA,OK,74147",1,0,0,143,36.097393,-95.887182,0,0
1030,"PO BOX 50303,OKC,OK,73140",1,0,0,109,35.464047,-97.383601,0,0
1031,"PO BOX 513,PRAGUE,OK,74864",1,0,0,81,35.48944693,-96.70265036,0,0
1032,"PO BOX 52759,TULSA,OK,74114",1,0,0,143,36.12695606,-95.94677537,0,0
1033,"PO BOX 541,CHANDLER,OK,74834",1,0,0,81,35.70138619,-96.88246837,0,0
1034,"PO BOX 550,PIEDMONT,OK,73078",1,0,0,17,35.67029767,-97.75349552,0,0
1035,"PO BOX 642,JENKS,OK,74037",1,0,0,143,36.00200349,-95.97828044,0,0
1036,"PO BOX 652,TYRONE,OK,73951",1,0,0,139,36.94471112,-101.0574469,0,0
1037,"PO BOX 720,MCLOUD,OK,74851",1,0,0,125,35.4261569,-97.07902465,0,0
1038,"PO BOX 720414,OKC,OK,73172",0,1,0,109,35.419424,-97.569451,0,0
1039,"PO BOX 747,BROKEN ARROW,OK,74013",1,0,0,143,36.045952,-95.789603,0,0
1040,"PO BOX 779,HOBART,OK,73651",1,0,0,75,35.01467504,-99.07316562,0,0
1041,"PO BOX 796,OKARCHE,OK,73762",1,0,0,17,35.71322719,-97.96799962,0,0
1042,"PO BOX 8,KREBS,OK,74554",1,0,0,121,34.92330471,-95.7107111,0,0
1043,"PO BOX 807,CHECOTAH,OK,74426",2,0,0,91,35.44994108,-95.52890453,0,0
1044,"PO BOX 8110,EDMOND,OK,73083",1,0,0,83,35.736726,-97.480951,0,0
1045,"PO BOX 859,CHOCTAW,OK,73020",1,0,0,109,35.45871475,-97.26217939,0,0
1046,"PO BOX 899,EUFAULA,OK,74432",2,0,0,91,35.28441747,-95.65652781,0,0
1047,"PO BOX 948,GORE,OK,74435",1,0,0,135,35.57732563,-95.09358104,0,0
